"","Country.Region","date","CumCaseNumber","IncCaseNumber"
"28683","Slovenia",2020-03-01,0,0
"28684","Slovenia",2020-03-02,0,0
"28685","Slovenia",2020-03-03,0,0
"28686","Slovenia",2020-03-04,0,0
"28687","Slovenia",2020-03-05,2,2
"28688","Slovenia",2020-03-06,7,5
"28689","Slovenia",2020-03-07,7,0
"28690","Slovenia",2020-03-08,16,9
"28691","Slovenia",2020-03-09,16,0
"28692","Slovenia",2020-03-10,31,15
"28693","Slovenia",2020-03-11,57,26
"28694","Slovenia",2020-03-12,89,32
"28695","Slovenia",2020-03-13,141,52
"28696","Slovenia",2020-03-14,181,40
"28697","Slovenia",2020-03-15,219,38
"28698","Slovenia",2020-03-16,253,34
"28699","Slovenia",2020-03-17,275,22
"28700","Slovenia",2020-03-18,275,0
"28701","Slovenia",2020-03-19,286,11
"28702","Slovenia",2020-03-20,341,55
"28703","Slovenia",2020-03-21,383,42
"28704","Slovenia",2020-03-22,414,31
"28705","Slovenia",2020-03-23,442,28
"28706","Slovenia",2020-03-24,480,38
"28707","Slovenia",2020-03-25,528,48
"28708","Slovenia",2020-03-26,562,34
"28709","Slovenia",2020-03-27,632,70
"28710","Slovenia",2020-03-28,684,52
"28711","Slovenia",2020-03-29,730,46
"28712","Slovenia",2020-03-30,756,26
"28713","Slovenia",2020-03-31,802,46
"28714","Slovenia",2020-04-01,841,39
"28715","Slovenia",2020-04-02,897,56
"28716","Slovenia",2020-04-03,934,37
"28717","Slovenia",2020-04-04,977,43
"28718","Slovenia",2020-04-05,997,20
"28719","Slovenia",2020-04-06,1021,24
"28720","Slovenia",2020-04-07,1059,38
"28721","Slovenia",2020-04-08,1091,32
"28722","Slovenia",2020-04-09,1124,33
"28723","Slovenia",2020-04-10,1160,36
"28724","Slovenia",2020-04-11,1188,28
"28725","Slovenia",2020-04-12,1205,17
"28726","Slovenia",2020-04-13,1212,7
"28727","Slovenia",2020-04-14,1220,8
"28728","Slovenia",2020-04-15,1248,28
"28729","Slovenia",2020-04-16,1268,20
"28730","Slovenia",2020-04-17,1304,36
"28731","Slovenia",2020-04-18,1317,13
"28732","Slovenia",2020-04-19,1330,13
"28733","Slovenia",2020-04-20,1335,5
"28734","Slovenia",2020-04-21,1344,9
"28735","Slovenia",2020-04-22,1353,9
"28736","Slovenia",2020-04-23,1366,13
"28737","Slovenia",2020-04-24,1373,7
"28738","Slovenia",2020-04-25,1388,15
"28739","Slovenia",2020-04-26,1396,8
"28740","Slovenia",2020-04-27,1402,6
"28741","Slovenia",2020-04-28,1408,6
"28742","Slovenia",2020-04-29,1418,10
"28743","Slovenia",2020-04-30,1429,11
"28744","Slovenia",2020-05-01,1434,5
"28745","Slovenia",2020-05-02,1439,5
"28746","Slovenia",2020-05-03,1439,0
"28747","Slovenia",2020-05-04,1439,0
"28748","Slovenia",2020-05-05,1445,6
"28749","Slovenia",2020-05-06,1448,3
"28750","Slovenia",2020-05-07,1449,1
"28751","Slovenia",2020-05-08,1450,1
"28752","Slovenia",2020-05-09,1454,4
"28753","Slovenia",2020-05-10,1457,3
"28754","Slovenia",2020-05-11,1460,3
"28755","Slovenia",2020-05-12,1461,1
"28756","Slovenia",2020-05-13,1463,2
"28757","Slovenia",2020-05-14,1464,1
"28758","Slovenia",2020-05-15,1465,1
"28759","Slovenia",2020-05-16,1465,0
"28760","Slovenia",2020-05-17,1466,1
"28761","Slovenia",2020-05-18,1466,0
"28762","Slovenia",2020-05-19,1467,1
"28763","Slovenia",2020-05-20,1468,1
"28764","Slovenia",2020-05-21,1468,0
"28765","Slovenia",2020-05-22,1468,0
"28766","Slovenia",2020-05-23,1468,0
"28767","Slovenia",2020-05-24,1468,0
"28768","Slovenia",2020-05-25,1469,1
"28769","Slovenia",2020-05-26,1469,0
"28770","Slovenia",2020-05-27,1471,2
"28771","Slovenia",2020-05-28,1473,2
"28772","Slovenia",2020-05-29,1473,0
"28773","Slovenia",2020-05-30,1473,0
"28774","Slovenia",2020-05-31,1473,0
"28775","Slovenia",2020-06-01,1473,0
"28776","Slovenia",2020-06-02,1475,2
"28777","Slovenia",2020-06-03,1477,2
"28778","Slovenia",2020-06-04,1477,0
"28779","Slovenia",2020-06-05,1479,2
"28780","Slovenia",2020-06-06,1484,5
"28781","Slovenia",2020-06-07,1485,1
"28782","Slovenia",2020-06-08,1485,0
"28783","Slovenia",2020-06-09,1486,1
"28784","Slovenia",2020-06-10,1488,2
"28785","Slovenia",2020-06-11,1488,0
"28786","Slovenia",2020-06-12,1490,2
"28787","Slovenia",2020-06-13,1492,2
"28788","Slovenia",2020-06-14,1495,3
"28789","Slovenia",2020-06-15,1496,1
"28790","Slovenia",2020-06-16,1499,3
"28791","Slovenia",2020-06-17,1503,4
"28792","Slovenia",2020-06-18,1511,8
"28793","Slovenia",2020-06-19,1513,2
"28794","Slovenia",2020-06-20,1519,6
"28795","Slovenia",2020-06-21,1520,1
"28796","Slovenia",2020-06-22,1521,1
"28797","Slovenia",2020-06-23,1534,13
"28798","Slovenia",2020-06-24,1541,7
"28799","Slovenia",2020-06-25,1547,6
"28800","Slovenia",2020-06-26,1558,11
"28801","Slovenia",2020-06-27,1572,14
"28802","Slovenia",2020-06-28,1581,9
"28803","Slovenia",2020-06-29,1585,4
"28804","Slovenia",2020-06-30,1600,15
"28805","Slovenia",2020-07-01,1613,13
"28806","Slovenia",2020-07-02,1634,21
"28807","Slovenia",2020-07-03,1650,16
"28808","Slovenia",2020-07-04,1679,29
"28809","Slovenia",2020-07-05,1700,21
"28810","Slovenia",2020-07-06,1716,16
"28811","Slovenia",2020-07-07,1739,23
"28812","Slovenia",2020-07-08,1763,24
"28813","Slovenia",2020-07-09,1776,13
"28814","Slovenia",2020-07-10,1793,17
"28815","Slovenia",2020-07-11,1827,34
"28816","Slovenia",2020-07-12,1841,14
"28817","Slovenia",2020-07-13,1849,8
"28818","Slovenia",2020-07-14,1859,10
"28819","Slovenia",2020-07-15,1878,19
"28820","Slovenia",2020-07-16,1897,19
"28821","Slovenia",2020-07-17,1916,19
"28822","Slovenia",2020-07-18,1940,24
"28823","Slovenia",2020-07-19,1946,6
"28824","Slovenia",2020-07-20,1953,7
"28825","Slovenia",2020-07-21,1977,24
"28826","Slovenia",2020-07-22,2006,29
"28827","Slovenia",2020-07-23,2033,27
"28828","Slovenia",2020-07-24,2052,19
"28829","Slovenia",2020-07-25,2066,14
"28830","Slovenia",2020-07-26,2082,16
"28831","Somalia",2020-01-23,0,0
"28832","Somalia",2020-01-24,0,0
"28833","Somalia",2020-01-25,0,0
"28834","Somalia",2020-01-26,0,0
"28835","Somalia",2020-01-27,0,0
"28836","Somalia",2020-01-28,0,0
"28837","Somalia",2020-01-29,0,0
"28838","Somalia",2020-01-30,0,0
"28839","Somalia",2020-01-31,0,0
"28840","Somalia",2020-02-01,0,0
"28841","Somalia",2020-02-02,0,0
"28842","Somalia",2020-02-03,0,0
"28843","Somalia",2020-02-04,0,0
"28844","Somalia",2020-02-05,0,0
"28845","Somalia",2020-02-06,0,0
"28846","Somalia",2020-02-07,0,0
"28847","Somalia",2020-02-08,0,0
"28848","Somalia",2020-02-09,0,0
"28849","Somalia",2020-02-10,0,0
"28850","Somalia",2020-02-11,0,0
"28851","Somalia",2020-02-12,0,0
"28852","Somalia",2020-02-13,0,0
"28853","Somalia",2020-02-14,0,0
"28854","Somalia",2020-02-15,0,0
"28855","Somalia",2020-02-16,0,0
"28856","Somalia",2020-02-17,0,0
"28857","Somalia",2020-02-18,0,0
"28858","Somalia",2020-02-19,0,0
"28859","Somalia",2020-02-20,0,0
"28860","Somalia",2020-02-21,0,0
"28861","Somalia",2020-02-22,0,0
"28862","Somalia",2020-02-23,0,0
"28863","Somalia",2020-02-24,0,0
"28864","Somalia",2020-02-25,0,0
"28865","Somalia",2020-02-26,0,0
"28866","Somalia",2020-02-27,0,0
"28867","Somalia",2020-02-28,0,0
"28868","Somalia",2020-02-29,0,0
"28869","Somalia",2020-03-01,0,0
"28870","Somalia",2020-03-02,0,0
"28871","Somalia",2020-03-03,0,0
"28872","Somalia",2020-03-04,0,0
"28873","Somalia",2020-03-05,0,0
"28874","Somalia",2020-03-06,0,0
"28875","Somalia",2020-03-07,0,0
"28876","Somalia",2020-03-08,0,0
"28877","Somalia",2020-03-09,0,0
"28878","Somalia",2020-03-10,0,0
"28879","Somalia",2020-03-11,0,0
"28880","Somalia",2020-03-12,0,0
"28881","Somalia",2020-03-13,0,0
"28882","Somalia",2020-03-14,0,0
"28883","Somalia",2020-03-15,0,0
"28884","Somalia",2020-03-16,1,1
"28885","Somalia",2020-03-17,1,0
"28886","Somalia",2020-03-18,1,0
"28887","Somalia",2020-03-19,1,0
"28888","Somalia",2020-03-20,1,0
"28889","Somalia",2020-03-21,1,0
"28890","Somalia",2020-03-22,1,0
"28891","Somalia",2020-03-23,1,0
"28892","Somalia",2020-03-24,1,0
"28893","Somalia",2020-03-25,1,0
"28894","Somalia",2020-03-26,2,1
"28895","Somalia",2020-03-27,3,1
"28896","Somalia",2020-03-28,3,0
"28897","Somalia",2020-03-29,3,0
"28898","Somalia",2020-03-30,3,0
"28899","Somalia",2020-03-31,5,2
"28900","Somalia",2020-04-01,5,0
"28901","Somalia",2020-04-02,5,0
"28902","Somalia",2020-04-03,7,2
"28903","Somalia",2020-04-04,7,0
"28904","Somalia",2020-04-05,7,0
"28905","Somalia",2020-04-06,7,0
"28906","Somalia",2020-04-07,8,1
"28907","Somalia",2020-04-08,12,4
"28908","Somalia",2020-04-09,12,0
"28909","Somalia",2020-04-10,21,9
"28910","Somalia",2020-04-11,21,0
"28911","Somalia",2020-04-12,25,4
"28912","Somalia",2020-04-13,60,35
"28913","Somalia",2020-04-14,60,0
"28914","Somalia",2020-04-15,80,20
"28915","Somalia",2020-04-16,80,0
"28916","Somalia",2020-04-17,116,36
"28917","Somalia",2020-04-18,135,19
"28918","Somalia",2020-04-19,164,29
"28919","Somalia",2020-04-20,237,73
"28920","Somalia",2020-04-21,286,49
"28921","Somalia",2020-04-22,286,0
"28922","Somalia",2020-04-23,328,42
"28923","Somalia",2020-04-24,328,0
"28924","Somalia",2020-04-25,390,62
"28925","Somalia",2020-04-26,436,46
"28926","Somalia",2020-04-27,480,44
"28927","Somalia",2020-04-28,528,48
"28928","Somalia",2020-04-29,582,54
"28929","Somalia",2020-04-30,601,19
"28930","Somalia",2020-05-01,601,0
"28931","Somalia",2020-05-02,671,70
"28932","Somalia",2020-05-03,722,51
"28933","Somalia",2020-05-04,756,34
"28934","Somalia",2020-05-05,835,79
"28935","Somalia",2020-05-06,873,38
"28936","Somalia",2020-05-07,928,55
"28937","Somalia",2020-05-08,928,0
"28938","Somalia",2020-05-09,997,69
"28939","Somalia",2020-05-10,1054,57
"28940","Somalia",2020-05-11,1089,35
"28941","Somalia",2020-05-12,1170,81
"28942","Somalia",2020-05-13,1219,49
"28943","Somalia",2020-05-14,1284,65
"28944","Somalia",2020-05-15,1284,0
"28945","Somalia",2020-05-16,1357,73
"28946","Somalia",2020-05-17,1421,64
"28947","Somalia",2020-05-18,1455,34
"28948","Somalia",2020-05-19,1502,47
"28949","Somalia",2020-05-20,1573,71
"28950","Somalia",2020-05-21,1594,21
"28951","Somalia",2020-05-22,1594,0
"28952","Somalia",2020-05-23,1594,0
"28953","Somalia",2020-05-24,1594,0
"28954","Somalia",2020-05-25,1689,95
"28955","Somalia",2020-05-26,1711,22
"28956","Somalia",2020-05-27,1731,20
"28957","Somalia",2020-05-28,1828,97
"28958","Somalia",2020-05-29,1828,0
"28959","Somalia",2020-05-30,1916,88
"28960","Somalia",2020-05-31,1976,60
"28961","Somalia",2020-06-01,2023,47
"28962","Somalia",2020-06-02,2089,66
"28963","Somalia",2020-06-03,2146,57
"28964","Somalia",2020-06-04,2204,58
"28965","Somalia",2020-06-05,2204,0
"28966","Somalia",2020-06-06,2289,85
"28967","Somalia",2020-06-07,2334,45
"28968","Somalia",2020-06-08,2368,34
"28969","Somalia",2020-06-09,2416,48
"28970","Somalia",2020-06-10,2452,36
"28971","Somalia",2020-06-11,2513,61
"28972","Somalia",2020-06-12,2513,0
"28973","Somalia",2020-06-13,2579,66
"28974","Somalia",2020-06-14,2618,39
"28975","Somalia",2020-06-15,2642,24
"28976","Somalia",2020-06-16,2658,16
"28977","Somalia",2020-06-17,2696,38
"28978","Somalia",2020-06-18,2719,23
"28979","Somalia",2020-06-19,2719,0
"28980","Somalia",2020-06-20,2755,36
"28981","Somalia",2020-06-21,2779,24
"28982","Somalia",2020-06-22,2812,33
"28983","Somalia",2020-06-23,2812,0
"28984","Somalia",2020-06-24,2835,23
"28985","Somalia",2020-06-25,2878,43
"28986","Somalia",2020-06-26,2878,0
"28987","Somalia",2020-06-27,2878,0
"28988","Somalia",2020-06-28,2894,16
"28989","Somalia",2020-06-29,2904,10
"28990","Somalia",2020-06-30,2924,20
"28991","Somalia",2020-07-01,2924,0
"28992","Somalia",2020-07-02,2944,20
"28993","Somalia",2020-07-03,2944,0
"28994","Somalia",2020-07-04,2961,17
"28995","Somalia",2020-07-05,2997,36
"28996","Somalia",2020-07-06,3006,9
"28997","Somalia",2020-07-07,3015,9
"28998","Somalia",2020-07-08,3028,13
"28999","Somalia",2020-07-09,3038,10
"29000","Somalia",2020-07-10,3038,0
"29001","Somalia",2020-07-11,3051,13
"29002","Somalia",2020-07-12,3059,8
"29003","Somalia",2020-07-13,3072,13
"29004","Somalia",2020-07-14,3076,4
"29005","Somalia",2020-07-15,3083,7
"29006","Somalia",2020-07-16,3106,23
"29007","Somalia",2020-07-17,3106,0
"29008","Somalia",2020-07-18,3111,5
"29009","Somalia",2020-07-19,3119,8
"29010","Somalia",2020-07-20,3130,11
"29011","Somalia",2020-07-21,3135,5
"29012","Somalia",2020-07-22,3161,26
"29013","Somalia",2020-07-23,3171,10
"29014","Somalia",2020-07-24,3171,0
"29015","Somalia",2020-07-25,3178,7
"29016","Somalia",2020-07-26,3178,0
"29017","South Africa",2020-01-23,0,0
"29018","South Africa",2020-01-24,0,0
"29019","South Africa",2020-01-25,0,0
"29020","South Africa",2020-01-26,0,0
"29021","South Africa",2020-01-27,0,0
"29022","South Africa",2020-01-28,0,0
"29023","South Africa",2020-01-29,0,0
"29024","South Africa",2020-01-30,0,0
"29025","South Africa",2020-01-31,0,0
"29026","South Africa",2020-02-01,0,0
"29027","South Africa",2020-02-02,0,0
"29028","South Africa",2020-02-03,0,0
"29029","South Africa",2020-02-04,0,0
"29030","South Africa",2020-02-05,0,0
"29031","South Africa",2020-02-06,0,0
"29032","South Africa",2020-02-07,0,0
"29033","South Africa",2020-02-08,0,0
"29034","South Africa",2020-02-09,0,0
"29035","South Africa",2020-02-10,0,0
"29036","South Africa",2020-02-11,0,0
"29037","South Africa",2020-02-12,0,0
"29038","South Africa",2020-02-13,0,0
"29039","South Africa",2020-02-14,0,0
"29040","South Africa",2020-02-15,0,0
"29041","South Africa",2020-02-16,0,0
"29042","South Africa",2020-02-17,0,0
"29043","South Africa",2020-02-18,0,0
"29044","South Africa",2020-02-19,0,0
"29045","South Africa",2020-02-20,0,0
"29046","South Africa",2020-02-21,0,0
"29047","South Africa",2020-02-22,0,0
"29048","South Africa",2020-02-23,0,0
"29049","South Africa",2020-02-24,0,0
"29050","South Africa",2020-02-25,0,0
"29051","South Africa",2020-02-26,0,0
"29052","South Africa",2020-02-27,0,0
"29053","South Africa",2020-02-28,0,0
"29054","South Africa",2020-02-29,0,0
"29055","South Africa",2020-03-01,0,0
"29056","South Africa",2020-03-02,0,0
"29057","South Africa",2020-03-03,0,0
"29058","South Africa",2020-03-04,0,0
"29059","South Africa",2020-03-05,1,1
"29060","South Africa",2020-03-06,1,0
"29061","South Africa",2020-03-07,1,0
"29062","South Africa",2020-03-08,3,2
"29063","South Africa",2020-03-09,3,0
"29064","South Africa",2020-03-10,7,4
"29065","South Africa",2020-03-11,13,6
"29066","South Africa",2020-03-12,17,4
"29067","South Africa",2020-03-13,24,7
"29068","South Africa",2020-03-14,38,14
"29069","South Africa",2020-03-15,51,13
"29070","South Africa",2020-03-16,62,11
"29071","South Africa",2020-03-17,62,0
"29072","South Africa",2020-03-18,116,54
"29073","South Africa",2020-03-19,150,34
"29074","South Africa",2020-03-20,202,52
"29075","South Africa",2020-03-21,240,38
"29076","South Africa",2020-03-22,274,34
"29077","South Africa",2020-03-23,402,128
"29078","South Africa",2020-03-24,554,152
"29079","South Africa",2020-03-25,709,155
"29080","South Africa",2020-03-26,927,218
"29081","South Africa",2020-03-27,1170,243
"29082","South Africa",2020-03-28,1187,17
"29083","South Africa",2020-03-29,1280,93
"29084","South Africa",2020-03-30,1326,46
"29085","South Africa",2020-03-31,1353,27
"29086","South Africa",2020-04-01,1380,27
"29087","South Africa",2020-04-02,1462,82
"29088","South Africa",2020-04-03,1505,43
"29089","South Africa",2020-04-04,1585,80
"29090","South Africa",2020-04-05,1655,70
"29091","South Africa",2020-04-06,1686,31
"29092","South Africa",2020-04-07,1749,63
"29093","South Africa",2020-04-08,1845,96
"29094","South Africa",2020-04-09,1934,89
"29095","South Africa",2020-04-10,2003,69
"29096","South Africa",2020-04-11,2028,25
"29097","South Africa",2020-04-12,2173,145
"29098","South Africa",2020-04-13,2272,99
"29099","South Africa",2020-04-14,2415,143
"29100","South Africa",2020-04-15,2506,91
"29101","South Africa",2020-04-16,2605,99
"29102","South Africa",2020-04-17,2783,178
"29103","South Africa",2020-04-18,3034,251
"29104","South Africa",2020-04-19,3158,124
"29105","South Africa",2020-04-20,3300,142
"29106","South Africa",2020-04-21,3465,165
"29107","South Africa",2020-04-22,3635,170
"29108","South Africa",2020-04-23,3953,318
"29109","South Africa",2020-04-24,4220,267
"29110","South Africa",2020-04-25,4361,141
"29111","South Africa",2020-04-26,4546,185
"29112","South Africa",2020-04-27,4793,247
"29113","South Africa",2020-04-28,4996,203
"29114","South Africa",2020-04-29,5350,354
"29115","South Africa",2020-04-30,5647,297
"29116","South Africa",2020-05-01,5951,304
"29117","South Africa",2020-05-02,6336,385
"29118","South Africa",2020-05-03,6783,447
"29119","South Africa",2020-05-04,7220,437
"29120","South Africa",2020-05-05,7572,352
"29121","South Africa",2020-05-06,7808,236
"29122","South Africa",2020-05-07,8232,424
"29123","South Africa",2020-05-08,8895,663
"29124","South Africa",2020-05-09,9420,525
"29125","South Africa",2020-05-10,10015,595
"29126","South Africa",2020-05-11,10652,637
"29127","South Africa",2020-05-12,11350,698
"29128","South Africa",2020-05-13,12074,724
"29129","South Africa",2020-05-14,12739,665
"29130","South Africa",2020-05-15,13524,785
"29131","South Africa",2020-05-16,14355,831
"29132","South Africa",2020-05-17,15515,1160
"29133","South Africa",2020-05-18,16433,918
"29134","South Africa",2020-05-19,17200,767
"29135","South Africa",2020-05-20,18003,803
"29136","South Africa",2020-05-21,19137,1134
"29137","South Africa",2020-05-22,20125,988
"29138","South Africa",2020-05-23,21343,1218
"29139","South Africa",2020-05-24,22583,1240
"29140","South Africa",2020-05-25,23615,1032
"29141","South Africa",2020-05-26,24264,649
"29142","South Africa",2020-05-27,25937,1673
"29143","South Africa",2020-05-28,27403,1466
"29144","South Africa",2020-05-29,29240,1837
"29145","South Africa",2020-05-30,30967,1727
"29146","South Africa",2020-05-31,32683,1716
"29147","South Africa",2020-06-01,34357,1674
"29148","South Africa",2020-06-02,35812,1455
"29149","South Africa",2020-06-03,37525,1713
"29150","South Africa",2020-06-04,40792,3267
"29151","South Africa",2020-06-05,43434,2642
"29152","South Africa",2020-06-06,45973,2539
"29153","South Africa",2020-06-07,48285,2312
"29154","South Africa",2020-06-08,50879,2594
"29155","South Africa",2020-06-09,52991,2112
"29156","South Africa",2020-06-10,55421,2430
"29157","South Africa",2020-06-11,58568,3147
"29158","South Africa",2020-06-12,61927,3359
"29159","South Africa",2020-06-13,65736,3809
"29160","South Africa",2020-06-14,70038,4302
"29161","South Africa",2020-06-15,73533,3495
"29162","South Africa",2020-06-16,76334,2801
"29163","South Africa",2020-06-17,80412,4078
"29164","South Africa",2020-06-18,83890,3478
"29165","South Africa",2020-06-19,87715,3825
"29166","South Africa",2020-06-20,92681,4966
"29167","South Africa",2020-06-21,97302,4621
"29168","South Africa",2020-06-22,101590,4288
"29169","South Africa",2020-06-23,106108,4518
"29170","South Africa",2020-06-24,111796,5688
"29171","South Africa",2020-06-25,118375,6579
"29172","South Africa",2020-06-26,124590,6215
"29173","South Africa",2020-06-27,131800,7210
"29174","South Africa",2020-06-28,138134,6334
"29175","South Africa",2020-06-29,144264,6130
"29176","South Africa",2020-06-30,151209,6945
"29177","South Africa",2020-07-01,159333,8124
"29178","South Africa",2020-07-02,168061,8728
"29179","South Africa",2020-07-03,177124,9063
"29180","South Africa",2020-07-04,187977,10853
"29181","South Africa",2020-07-05,196750,8773
"29182","South Africa",2020-07-06,205721,8971
"29183","South Africa",2020-07-07,215855,10134
"29184","South Africa",2020-07-08,224665,8810
"29185","South Africa",2020-07-09,238339,13674
"29186","South Africa",2020-07-10,250687,12348
"29187","South Africa",2020-07-11,264184,13497
"29188","South Africa",2020-07-12,276242,12058
"29189","South Africa",2020-07-13,287796,11554
"29190","South Africa",2020-07-14,298292,10496
"29191","South Africa",2020-07-15,311049,12757
"29192","South Africa",2020-07-16,324221,13172
"29193","South Africa",2020-07-17,337594,13373
"29194","South Africa",2020-07-18,350879,13285
"29195","South Africa",2020-07-19,364328,13449
"29196","South Africa",2020-07-20,373628,9300
"29197","South Africa",2020-07-21,381798,8170
"29198","South Africa",2020-07-22,394948,13150
"29199","South Africa",2020-07-23,408052,13104
"29200","South Africa",2020-07-24,421996,13944
"29201","South Africa",2020-07-25,434200,12204
"29202","South Africa",2020-07-26,445433,11233
"29203","South Sudan",2020-01-23,0,0
"29204","South Sudan",2020-01-24,0,0
"29205","South Sudan",2020-01-25,0,0
"29206","South Sudan",2020-01-26,0,0
"29207","South Sudan",2020-01-27,0,0
"29208","South Sudan",2020-01-28,0,0
"29209","South Sudan",2020-01-29,0,0
"29210","South Sudan",2020-01-30,0,0
"29211","South Sudan",2020-01-31,0,0
"29212","South Sudan",2020-02-01,0,0
"29213","South Sudan",2020-02-02,0,0
"29214","South Sudan",2020-02-03,0,0
"29215","South Sudan",2020-02-04,0,0
"29216","South Sudan",2020-02-05,0,0
"29217","South Sudan",2020-02-06,0,0
"29218","South Sudan",2020-02-07,0,0
"29219","South Sudan",2020-02-08,0,0
"29220","South Sudan",2020-02-09,0,0
"29221","South Sudan",2020-02-10,0,0
"29222","South Sudan",2020-02-11,0,0
"29223","South Sudan",2020-02-12,0,0
"29224","South Sudan",2020-02-13,0,0
"29225","South Sudan",2020-02-14,0,0
"29226","South Sudan",2020-02-15,0,0
"29227","South Sudan",2020-02-16,0,0
"29228","South Sudan",2020-02-17,0,0
"29229","South Sudan",2020-02-18,0,0
"29230","South Sudan",2020-02-19,0,0
"29231","South Sudan",2020-02-20,0,0
"29232","South Sudan",2020-02-21,0,0
"29233","South Sudan",2020-02-22,0,0
"29234","South Sudan",2020-02-23,0,0
"29235","South Sudan",2020-02-24,0,0
"29236","South Sudan",2020-02-25,0,0
"29237","South Sudan",2020-02-26,0,0
"29238","South Sudan",2020-02-27,0,0
"29239","South Sudan",2020-02-28,0,0
"29240","South Sudan",2020-02-29,0,0
"29241","South Sudan",2020-03-01,0,0
"29242","South Sudan",2020-03-02,0,0
"29243","South Sudan",2020-03-03,0,0
"29244","South Sudan",2020-03-04,0,0
"29245","South Sudan",2020-03-05,0,0
"29246","South Sudan",2020-03-06,0,0
"29247","South Sudan",2020-03-07,0,0
"29248","South Sudan",2020-03-08,0,0
"29249","South Sudan",2020-03-09,0,0
"29250","South Sudan",2020-03-10,0,0
"29251","South Sudan",2020-03-11,0,0
"29252","South Sudan",2020-03-12,0,0
"29253","South Sudan",2020-03-13,0,0
"29254","South Sudan",2020-03-14,0,0
"29255","South Sudan",2020-03-15,0,0
"29256","South Sudan",2020-03-16,0,0
"29257","South Sudan",2020-03-17,0,0
"29258","South Sudan",2020-03-18,0,0
"29259","South Sudan",2020-03-19,0,0
"29260","South Sudan",2020-03-20,0,0
"29261","South Sudan",2020-03-21,0,0
"29262","South Sudan",2020-03-22,0,0
"29263","South Sudan",2020-03-23,0,0
"29264","South Sudan",2020-03-24,0,0
"29265","South Sudan",2020-03-25,0,0
"29266","South Sudan",2020-03-26,0,0
"29267","South Sudan",2020-03-27,0,0
"29268","South Sudan",2020-03-28,0,0
"29269","South Sudan",2020-03-29,0,0
"29270","South Sudan",2020-03-30,0,0
"29271","South Sudan",2020-03-31,0,0
"29272","South Sudan",2020-04-01,0,0
"29273","South Sudan",2020-04-02,0,0
"29274","South Sudan",2020-04-03,0,0
"29275","South Sudan",2020-04-04,0,0
"29276","South Sudan",2020-04-05,1,1
"29277","South Sudan",2020-04-06,1,0
"29278","South Sudan",2020-04-07,2,1
"29279","South Sudan",2020-04-08,2,0
"29280","South Sudan",2020-04-09,3,1
"29281","South Sudan",2020-04-10,4,1
"29282","South Sudan",2020-04-11,4,0
"29283","South Sudan",2020-04-12,4,0
"29284","South Sudan",2020-04-13,4,0
"29285","South Sudan",2020-04-14,4,0
"29286","South Sudan",2020-04-15,4,0
"29287","South Sudan",2020-04-16,4,0
"29288","South Sudan",2020-04-17,4,0
"29289","South Sudan",2020-04-18,4,0
"29290","South Sudan",2020-04-19,4,0
"29291","South Sudan",2020-04-20,4,0
"29292","South Sudan",2020-04-21,4,0
"29293","South Sudan",2020-04-22,4,0
"29294","South Sudan",2020-04-23,5,1
"29295","South Sudan",2020-04-24,5,0
"29296","South Sudan",2020-04-25,5,0
"29297","South Sudan",2020-04-26,6,1
"29298","South Sudan",2020-04-27,6,0
"29299","South Sudan",2020-04-28,34,28
"29300","South Sudan",2020-04-29,34,0
"29301","South Sudan",2020-04-30,35,1
"29302","South Sudan",2020-05-01,45,10
"29303","South Sudan",2020-05-02,45,0
"29304","South Sudan",2020-05-03,46,1
"29305","South Sudan",2020-05-04,46,0
"29306","South Sudan",2020-05-05,52,6
"29307","South Sudan",2020-05-06,58,6
"29308","South Sudan",2020-05-07,74,16
"29309","South Sudan",2020-05-08,120,46
"29310","South Sudan",2020-05-09,120,0
"29311","South Sudan",2020-05-10,120,0
"29312","South Sudan",2020-05-11,156,36
"29313","South Sudan",2020-05-12,194,38
"29314","South Sudan",2020-05-13,203,9
"29315","South Sudan",2020-05-14,203,0
"29316","South Sudan",2020-05-15,236,33
"29317","South Sudan",2020-05-16,236,0
"29318","South Sudan",2020-05-17,290,54
"29319","South Sudan",2020-05-18,290,0
"29320","South Sudan",2020-05-19,290,0
"29321","South Sudan",2020-05-20,290,0
"29322","South Sudan",2020-05-21,481,191
"29323","South Sudan",2020-05-22,563,82
"29324","South Sudan",2020-05-23,655,92
"29325","South Sudan",2020-05-24,655,0
"29326","South Sudan",2020-05-25,806,151
"29327","South Sudan",2020-05-26,806,0
"29328","South Sudan",2020-05-27,994,188
"29329","South Sudan",2020-05-28,994,0
"29330","South Sudan",2020-05-29,994,0
"29331","South Sudan",2020-05-30,994,0
"29332","South Sudan",2020-05-31,994,0
"29333","South Sudan",2020-06-01,994,0
"29334","South Sudan",2020-06-02,994,0
"29335","South Sudan",2020-06-03,994,0
"29336","South Sudan",2020-06-04,994,0
"29337","South Sudan",2020-06-05,994,0
"29338","South Sudan",2020-06-06,994,0
"29339","South Sudan",2020-06-07,1317,323
"29340","South Sudan",2020-06-08,1604,287
"29341","South Sudan",2020-06-09,1604,0
"29342","South Sudan",2020-06-10,1604,0
"29343","South Sudan",2020-06-11,1670,66
"29344","South Sudan",2020-06-12,1670,0
"29345","South Sudan",2020-06-13,1693,23
"29346","South Sudan",2020-06-14,1693,0
